source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible
9680,9679,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้า SM ทาวเวอร์,พหลโยธิน,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),6593,909,369,47,37,37,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้า SM ทาวเวอร์,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,16:00,19:00,3.0,16:00-19:00,6593.0,False,909.0,False,369.0,False,47,False,37,False,37,False,False,False,False,False,False,False,False,True
9681,9680,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้าอาคารสำนักงบประมาณ,พหลโยธิน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),6036,989,244,28,20,47,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้าอาคารสำนักงบประมาณ,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,07:00,09:00,2.0,07:00-09:00,6036.0,False,989.0,False,244.0,False,28,False,20,False,47,False,False,False,False,False,False,False,False,True
9682,9681,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้าอาคารสำนักงบประมาณ,พหลโยธิน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),17628,4394,1044,135,317,193,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้าอาคารสำนักงบประมาณ,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,09:00,16:00,7.0,09:00-16:00,17628.0,False,4394.0,False,1044.0,False,135,False,317,False,193,False,False,False,False,False,False,False,False,True
9683,9682,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้าอาคารสำนักงบประมาณ,พหลโยธิน,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),9066,1669,383,55,115,65,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้าอาคารสำนักงบประมาณ,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,16:00,19:00,3.0,16:00-19:00,9066.0,False,1669.0,False,383.0,False,55,False,115,False,65,False,False,False,False,False,False,False,False,True
9684,9683,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้าโครงการวานิชเพลส,พหลโยธิน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4527,584,327,24,11,51,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้าโครงการวานิชเพลส,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,07:00,09:00,2.0,07:00-09:00,4527.0,False,584.0,False,327.0,False,24,False,11,False,51,False,False,False,False,False,False,False,False,True
9685,9684,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้าโครงการวานิชเพลส,พหลโยธิน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),12531,3328,1097,106,176,180,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้าโครงการวานิชเพลส,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,09:00,16:00,7.0,09:00-16:00,12531.0,False,3328.0,False,1097.0,False,106,False,176,False,180,False,False,False,False,False,False,False,False,True
9686,9685,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้าโครงการวานิชเพลส,พหลโยธิน,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),5694,1160,342,47,66,78,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้าโครงการวานิชเพลส,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,16:00,19:00,3.0,16:00-19:00,5694.0,False,1160.0,False,342.0,False,47,False,66,False,78,False,False,False,False,False,False,False,False,True
9687,9686,23/8/2022,23,8,2022,หลังโควิด,ทางข้าม ธ.กสิกรไทย,พหลโยธิน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),5209,817,286,30,21,85,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้าม ธ.กสิกรไทย,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,07:00,09:00,2.0,07:00-09:00,5209.0,False,817.0,False,286.0,False,30,False,21,False,85,False,False,False,False,False,False,False,False,True
9688,9687,23/8/2022,23,8,2022,หลังโควิด,ทางข้าม ธ.กสิกรไทย,พหลโยธิน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),13351,3455,1119,142,208,439,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้าม ธ.กสิกรไทย,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,09:00,16:00,7.0,09:00-16:00,13351.0,False,3455.0,False,1119.0,False,142,False,208,False,439,False,False,False,False,False,False,False,False,True
9689,9688,23/8/2022,23,8,2022,หลังโควิด,ทางข้าม ธ.กสิกรไทย,พหลโยธิน,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),6240,1285,355,55,63,80,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้าม ธ.กสิกรไทย,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,16:00,19:00,3.0,16:00-19:00,6240.0,False,1285.0,False,355.0,False,55,False,63,False,80,False,False,False,False,False,False,False,False,True
9690,9689,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้า ธ.ออมสิน,พหลโยธิน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4342,809,309,37,11,65,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้า ธ.ออมสิน,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,07:00,09:00,2.0,07:00-09:00,4342.0,False,809.0,False,309.0,False,37,False,11,False,65,False,False,False,False,False,False,False,False,True
9691,9690,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้า ธ.ออมสิน,พหลโยธิน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),12680,3165,1132,145,170,260,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้า ธ.ออมสิน,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,09:00,16:00,7.0,09:00-16:00,12680.0,False,3165.0,False,1132.0,False,145,False,170,False,260,False,False,False,False,False,False,False,False,True
9692,9691,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้า ธ.ออมสิน,พหลโยธิน,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),4975,861,410,48,27,125,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้า ธ.ออมสิน,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,16:00,19:00,3.0,16:00-19:00,4975.0,False,861.0,False,410.0,False,48,False,27,False,125,False,False,False,False,False,False,False,False,True
9693,9692,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,เชื่อมสัมพันธ์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1101,670,9,0,61,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,เชื่อมสัมพันธ์,24,8,2022,2022-08-24,2022-08-24,8,2022,3,07:00,09:00,2.0,07:00-09:00,1101.0,False,670.0,False,9.0,False,0,False,61,False,0,False,False,False,False,False,False,False,False,True
9694,9693,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,เชื่อมสัมพันธ์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2919,2297,26,0,426,6,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,เชื่อมสัมพันธ์,24,8,2022,2022-08-24,2022-08-24,8,2022,3,09:00,16:00,7.0,09:00-16:00,2919.0,False,2297.0,False,26.0,False,0,False,426,False,6,False,False,False,False,False,False,False,False,True
9695,9694,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,เชื่อมสัมพันธ์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1527,1211,12,0,147,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,เชื่อมสัมพันธ์,24,8,2022,2022-08-24,2022-08-24,8,2022,3,16:00,19:00,3.0,16:00-19:00,1527.0,False,1211.0,False,12.0,False,0,False,147,False,0,False,False,False,False,False,False,False,False,True
9696,9695,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,ประชาสำราญ,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),806,614,1,0,20,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,ประชาสำราญ,24,8,2022,2022-08-24,2022-08-24,8,2022,3,07:00,09:00,2.0,07:00-09:00,806.0,False,614.0,False,1.0,False,0,False,20,False,1,False,False,False,False,False,False,False,False,True
9697,9696,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,ประชาสำราญ,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2787,2012,6,0,90,8,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,ประชาสำราญ,24,8,2022,2022-08-24,2022-08-24,8,2022,3,09:00,16:00,7.0,09:00-16:00,2787.0,False,2012.0,False,6.0,False,0,False,90,False,8,False,False,False,False,False,False,False,False,True
9698,9697,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,ประชาสำราญ,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1172,727,1,0,28,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,ประชาสำราญ,24,8,2022,2022-08-24,2022-08-24,8,2022,3,16:00,19:00,3.0,16:00-19:00,1172.0,False,727.0,False,1.0,False,0,False,28,False,1,False,False,False,False,False,False,False,False,True
9699,9698,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,เลียบวารี,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),992,592,5,2,19,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,เลียบวารี,24,8,2022,2022-08-24,2022-08-24,8,2022,3,07:00,09:00,2.0,07:00-09:00,992.0,False,592.0,False,5.0,False,2,False,19,False,2,False,False,False,False,False,False,False,False,True
9700,9699,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,เลียบวารี,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2704,1655,10,3,131,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,เลียบวารี,24,8,2022,2022-08-24,2022-08-24,8,2022,3,09:00,16:00,7.0,09:00-16:00,2704.0,False,1655.0,False,10.0,False,3,False,131,False,2,False,False,False,False,False,False,False,False,True
9701,9700,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,เลียบวารี,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),999,568,5,2,10,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,เลียบวารี,24,8,2022,2022-08-24,2022-08-24,8,2022,3,16:00,19:00,3.0,16:00-19:00,999.0,False,568.0,False,5.0,False,2,False,10,False,0,False,False,False,False,False,False,False,False,True
9702,9701,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,สังฆสันติสุข,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1429,814,6,0,22,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,สังฆสันติสุข,24,8,2022,2022-08-24,2022-08-24,8,2022,3,07:00,09:00,2.0,07:00-09:00,1429.0,False,814.0,False,6.0,False,0,False,22,False,2,False,False,False,False,False,False,False,False,True
9703,9702,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,สังฆสันติสุข,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),4068,2588,17,0,61,11,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,สังฆสันติสุข,24,8,2022,2022-08-24,2022-08-24,8,2022,3,09:00,16:00,7.0,09:00-16:00,4068.0,False,2588.0,False,17.0,False,0,False,61,False,11,False,False,False,False,False,False,False,False,True
9704,9703,24/8/2022,24,8,2022,หลังโควิด,หน้าสำนักงานเขตหนองจอก,สังฆสันติสุข,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1734,992,2,0,27,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าสำนักงานเขตหนองจอก,สังฆสันติสุข,24,8,2022,2022-08-24,2022-08-24,8,2022,3,16:00,19:00,3.0,16:00-19:00,1734.0,False,992.0,False,2.0,False,0,False,27,False,1,False,False,False,False,False,False,False,False,True
9705,9704,24/8/2022,24,8,2022,หลังโควิด,เลียบวารี - เลียบวารี 2,เลียบวารี 2,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),5,0,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เลียบวารี - เลียบวารี 2,เลียบวารี 2,24,8,2022,2022-08-24,2022-08-24,8,2022,3,07:00,09:00,2.0,07:00-09:00,5.0,False,0.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
9706,9705,24/8/2022,24,8,2022,หลังโควิด,เลียบวารี - เลียบวารี 2,เลียบวารี 2,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),33,13,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เลียบวารี - เลียบวารี 2,เลียบวารี 2,24,8,2022,2022-08-24,2022-08-24,8,2022,3,09:00,16:00,7.0,09:00-16:00,33.0,False,13.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
9707,9706,24/8/2022,24,8,2022,หลังโควิด,เลียบวารี - เลียบวารี 2,เลียบวารี 2,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),20,9,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เลียบวารี - เลียบวารี 2,เลียบวารี 2,24,8,2022,2022-08-24,2022-08-24,8,2022,3,16:00,19:00,3.0,16:00-19:00,20.0,False,9.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
9708,9707,24/8/2022,24,8,2022,หลังโควิด,เลียบวารี - เลียบวารี 2,เลียบวารี,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),3172,1569,10,0,44,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เลียบวารี - เลียบวารี 2,เลียบวารี,24,8,2022,2022-08-24,2022-08-24,8,2022,3,07:00,09:00,2.0,07:00-09:00,3172.0,False,1569.0,False,10.0,False,0,False,44,False,1,False,False,False,False,False,False,False,False,True
9709,9708,24/8/2022,24,8,2022,หลังโควิด,เลียบวารี - เลียบวารี 2,เลียบวารี,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),9021,4750,43,0,597,13,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เลียบวารี - เลียบวารี 2,เลียบวารี,24,8,2022,2022-08-24,2022-08-24,8,2022,3,09:00,16:00,7.0,09:00-16:00,9021.0,False,4750.0,False,43.0,False,0,False,597,False,13,False,False,False,False,False,False,False,False,True
