source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible,vehicle_total,vehicles_per_hour
234,233,24/4/2017,24,4,2017,ก่อนโควิด,คลองตัน,รามคำแหง,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),8503,3339,311,85,113,10,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองตัน,รามคำแหง,24,4,2017,2017-04-24,2017-04-24,4,2017,2,09:00,16:00,7.0,09:00-16:00,8503.0,False,3339.0,False,311.0,False,85,False,113,False,10,False,False,False,False,False,False,False,False,True,12361.0,1765.857142857143
236,235,24/4/2017,24,4,2017,ก่อนโควิด,คลองตัน,เพชรบุรี,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2794,697,60,2,31,112,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองตัน,เพชรบุรี,24,4,2017,2017-04-24,2017-04-24,4,2017,2,07:00,09:00,2.0,07:00-09:00,2794.0,False,697.0,False,60.0,False,2,False,31,False,112,False,False,False,False,False,False,False,False,True,3696.0,1848.0
237,236,24/4/2017,24,4,2017,ก่อนโควิด,คลองตัน,เพชรบุรี,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),8470,2837,212,15,209,256,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองตัน,เพชรบุรี,24,4,2017,2017-04-24,2017-04-24,4,2017,2,09:00,16:00,7.0,09:00-16:00,8470.0,False,2837.0,False,212.0,False,15,False,209,False,256,False,False,False,False,False,False,False,False,True,11999.0,1714.142857142857
239,238,24/4/2017,24,4,2017,ก่อนโควิด,คลองตัน,พัฒนาการ,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),3539,799,58,4,33,9,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองตัน,พัฒนาการ,24,4,2017,2017-04-24,2017-04-24,4,2017,2,07:00,09:00,2.0,07:00-09:00,3539.0,False,799.0,False,58.0,False,4,False,33,False,9,False,False,False,False,False,False,False,False,True,4442.0,2221.0
240,239,24/4/2017,24,4,2017,ก่อนโควิด,คลองตัน,พัฒนาการ,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),10671,3291,170,12,152,42,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองตัน,พัฒนาการ,24,4,2017,2017-04-24,2017-04-24,4,2017,2,09:00,16:00,7.0,09:00-16:00,10671.0,False,3291.0,False,170.0,False,12,False,152,False,42,False,False,False,False,False,False,False,False,True,14338.0,2048.285714285714
241,240,24/4/2017,24,4,2017,ก่อนโควิด,คลองตัน,พัฒนาการ,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),3887,1599,45,5,39,12,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองตัน,พัฒนาการ,24,4,2017,2017-04-24,2017-04-24,4,2017,2,16:00,19:00,3.0,16:00-19:00,3887.0,False,1599.0,False,45.0,False,5,False,39,False,12,False,False,False,False,False,False,False,False,True,5587.0,1862.3333333333333
260,259,27/4/2017,27,4,2017,ก่อนโควิด,ราชดำริ,ราชดำริ,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),4012,1099,93,72,16,63,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ราชดำริ,ราชดำริ,27,4,2017,2017-04-27,2017-04-27,4,2017,2,07:00,09:00,2.0,07:00-09:00,4012.0,False,1099.0,False,93.0,False,72,False,16,False,63,False,False,False,False,False,False,False,False,True,5355.0,2677.5
263,262,27/4/2017,27,4,2017,ก่อนโควิด,ราชดำริ,สารสิน,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1686,447,29,10,11,21,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ราชดำริ,สารสิน,27,4,2017,2017-04-27,2017-04-27,4,2017,2,07:00,09:00,2.0,07:00-09:00,1686.0,False,447.0,False,29.0,False,10,False,11,False,21,False,False,False,False,False,False,False,False,True,2204.0,1102.0
275,274,1/5/2017,1,5,2017,ก่อนโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),5253,1510,217,107,36,120,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,1,5,2017,2017-05-01,2017-05-01,5,2017,2,07:00,09:00,2.0,07:00-09:00,5253.0,False,1510.0,False,217.0,False,107,False,36,False,120,False,False,False,False,False,False,False,False,True,7243.0,3621.5
276,275,1/5/2017,1,5,2017,ก่อนโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),21698,6319,726,243,188,709,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,1,5,2017,2017-05-01,2017-05-01,5,2017,2,09:00,16:00,7.0,09:00-16:00,21698.0,False,6319.0,False,726.0,False,243,False,188,False,709,False,False,False,False,False,False,False,False,True,29883.0,4269.0
277,276,1/5/2017,1,5,2017,ก่อนโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),9349,2636,305,69,66,322,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,1,5,2017,2017-05-01,2017-05-01,5,2017,2,16:00,19:00,3.0,16:00-19:00,9349.0,False,2636.0,False,305.0,False,69,False,66,False,322,False,False,False,False,False,False,False,False,True,12747.0,4249.0
278,277,1/5/2017,1,5,2017,ก่อนโควิด,ดาวคะนอง,จอมทอง,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),950,254,19,0,7,163,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,จอมทอง,1,5,2017,2017-05-01,2017-05-01,5,2017,2,07:00,09:00,2.0,07:00-09:00,950.0,False,254.0,False,19.0,False,0,False,7,False,163,False,False,False,False,False,False,False,False,True,1393.0,696.5
279,278,1/5/2017,1,5,2017,ก่อนโควิด,ดาวคะนอง,จอมทอง,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),3404,1320,74,0,92,566,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,จอมทอง,1,5,2017,2017-05-01,2017-05-01,5,2017,2,09:00,16:00,7.0,09:00-16:00,3404.0,False,1320.0,False,74.0,False,0,False,92,False,566,False,False,False,False,False,False,False,False,True,5456.0,779.4285714285714
280,279,1/5/2017,1,5,2017,ก่อนโควิด,ดาวคะนอง,จอมทอง,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),1384,559,26,0,13,142,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,จอมทอง,1,5,2017,2017-05-01,2017-05-01,5,2017,2,16:00,19:00,3.0,16:00-19:00,1384.0,False,559.0,False,26.0,False,0,False,13,False,142,False,False,False,False,False,False,False,False,True,2124.0,708.0
317,316,8/5/2017,8,5,2017,ก่อนโควิด,เจริญราษฎร์,เจริญราษฎร์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2854,1189,4,0,20,48,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เจริญราษฎร์,เจริญราษฎร์,8,5,2017,2017-05-08,2017-05-08,5,2017,2,07:00,09:00,2.0,07:00-09:00,2854.0,False,1189.0,False,4.0,False,0,False,20,False,48,False,False,False,False,False,False,False,False,True,4115.0,2057.5
318,317,8/5/2017,8,5,2017,ก่อนโควิด,เจริญราษฎร์,เจริญราษฎร์,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),6721,4158,36,0,265,146,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เจริญราษฎร์,เจริญราษฎร์,8,5,2017,2017-05-08,2017-05-08,5,2017,2,09:00,16:00,7.0,09:00-16:00,6721.0,False,4158.0,False,36.0,False,0,False,265,False,146,False,False,False,False,False,False,False,False,True,11326.0,1618.0
319,318,8/5/2017,8,5,2017,ก่อนโควิด,เจริญราษฎร์,เจริญราษฎร์,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),2753,1566,24,0,67,33,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เจริญราษฎร์,เจริญราษฎร์,8,5,2017,2017-05-08,2017-05-08,5,2017,2,16:00,19:00,3.0,16:00-19:00,2753.0,False,1566.0,False,24.0,False,0,False,67,False,33,False,False,False,False,False,False,False,False,True,4443.0,1481.0
323,322,9/5/2017,9,5,2017,ก่อนโควิด,คลองสาน,เจริญนคร,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2291,593,83,4,17,293,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองสาน,เจริญนคร,9,5,2017,2017-05-09,2017-05-09,5,2017,2,07:00,09:00,2.0,07:00-09:00,2291.0,False,593.0,False,83.0,False,4,False,17,False,293,False,False,False,False,False,False,False,False,True,3281.0,1640.5
324,323,9/5/2017,9,5,2017,ก่อนโควิด,คลองสาน,เจริญนคร,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),6229,1934,415,8,177,720,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองสาน,เจริญนคร,9,5,2017,2017-05-09,2017-05-09,5,2017,2,09:00,16:00,7.0,09:00-16:00,6229.0,False,1934.0,False,415.0,False,8,False,177,False,720,False,False,False,False,False,False,False,False,True,9483.0,1354.7142857142858
325,324,9/5/2017,9,5,2017,ก่อนโควิด,คลองสาน,เจริญนคร,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),2145,841,193,8,39,264,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองสาน,เจริญนคร,9,5,2017,2017-05-09,2017-05-09,5,2017,2,16:00,19:00,3.0,16:00-19:00,2145.0,False,841.0,False,193.0,False,8,False,39,False,264,False,False,False,False,False,False,False,False,True,3490.0,1163.3333333333333
326,325,9/5/2017,9,5,2017,ก่อนโควิด,คลองสาน,สมเด็จเจ้าพระยา,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),762,216,40,35,12,115,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองสาน,สมเด็จเจ้าพระยา,9,5,2017,2017-05-09,2017-05-09,5,2017,2,07:00,09:00,2.0,07:00-09:00,762.0,False,216.0,False,40.0,False,35,False,12,False,115,False,False,False,False,False,False,False,False,True,1180.0,590.0
327,326,9/5/2017,9,5,2017,ก่อนโควิด,คลองสาน,สมเด็จเจ้าพระยา,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),4023,1192,169,71,63,427,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองสาน,สมเด็จเจ้าพระยา,9,5,2017,2017-05-09,2017-05-09,5,2017,2,09:00,16:00,7.0,09:00-16:00,4023.0,False,1192.0,False,169.0,False,71,False,63,False,427,False,False,False,False,False,False,False,False,True,5945.0,849.2857142857143
328,327,9/5/2017,9,5,2017,ก่อนโควิด,คลองสาน,สมเด็จเจ้าพระยา,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),1973,654,90,33,40,201,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองสาน,สมเด็จเจ้าพระยา,9,5,2017,2017-05-09,2017-05-09,5,2017,2,16:00,19:00,3.0,16:00-19:00,1973.0,False,654.0,False,90.0,False,33,False,40,False,201,False,False,False,False,False,False,False,False,True,2991.0,997.0
329,328,9/5/2017,9,5,2017,ก่อนโควิด,คลองสาน,ลาดหญ้า,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1365,314,54,0,5,159,0,ลาดหญ้า,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองสาน,ลาดหญ้า,9,5,2017,2017-05-09,2017-05-09,5,2017,2,07:00,09:00,2.0,07:00-09:00,1365.0,False,314.0,False,54.0,False,0,False,5,False,159,False,False,False,False,False,False,False,False,True,1897.0,948.5
330,329,9/5/2017,9,5,2017,ก่อนโควิด,คลองสาน,ลาดหญ้า,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),3698,967,193,5,49,330,0,ลาดหญ้า,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองสาน,ลาดหญ้า,9,5,2017,2017-05-09,2017-05-09,5,2017,2,09:00,16:00,7.0,09:00-16:00,3698.0,False,967.0,False,193.0,False,5,False,49,False,330,False,False,False,False,False,False,False,False,True,5242.0,748.8571428571429
331,330,9/5/2017,9,5,2017,ก่อนโควิด,คลองสาน,ลาดหญ้า,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),1650,441,94,0,9,170,0,ลาดหญ้า,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองสาน,ลาดหญ้า,9,5,2017,2017-05-09,2017-05-09,5,2017,2,16:00,19:00,3.0,16:00-19:00,1650.0,False,441.0,False,94.0,False,0,False,9,False,170,False,False,False,False,False,False,False,False,True,2364.0,788.0
332,331,11/5/2017,11,5,2017,ก่อนโควิด,สีลม - นราธิวาส,นราธิวาสราชนครินทร์,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),3594,558,13,0,10,57,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สีลม - นราธิวาส,นราธิวาสราชนครินทร์,11,5,2017,2017-05-11,2017-05-11,5,2017,2,07:00,09:00,2.0,07:00-09:00,3594.0,False,558.0,False,13.0,False,0,False,10,False,57,False,False,False,False,False,False,False,False,True,4232.0,2116.0
335,334,11/5/2017,11,5,2017,ก่อนโควิด,สีลม - นราธิวาส,สีลม,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),4003,1034,113,21,4,78,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สีลม - นราธิวาส,สีลม,11,5,2017,2017-05-11,2017-05-11,5,2017,2,07:00,09:00,2.0,07:00-09:00,4003.0,False,1034.0,False,113.0,False,21,False,4,False,78,False,False,False,False,False,False,False,False,True,5253.0,2626.5
380,379,19/5/2017,19,5,2017,ก่อนโควิด,สุโขทัย,สุโขทัย,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2201,582,94,31,8,15,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สุโขทัย,สุโขทัย,19,5,2017,2017-05-19,2017-05-19,5,2017,2,07:00,09:00,2.0,07:00-09:00,2201.0,False,582.0,False,94.0,False,31,False,8,False,15,False,False,False,False,False,False,False,False,True,2931.0,1465.5
381,380,19/5/2017,19,5,2017,ก่อนโควิด,สุโขทัย,สุโขทัย,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),7868,2270,302,131,143,87,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สุโขทัย,สุโขทัย,19,5,2017,2017-05-19,2017-05-19,5,2017,2,09:00,16:00,7.0,09:00-16:00,7868.0,False,2270.0,False,302.0,False,131,False,143,False,87,False,False,False,False,False,False,False,False,True,10801.0,1543.0
382,381,19/5/2017,19,5,2017,ก่อนโควิด,สุโขทัย,สุโขทัย,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),3787,813,53,35,19,36,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,สุโขทัย,สุโขทัย,19,5,2017,2017-05-19,2017-05-19,5,2017,2,16:00,19:00,3.0,16:00-19:00,3787.0,False,813.0,False,53.0,False,35,False,19,False,36,False,False,False,False,False,False,False,False,True,4743.0,1581.0
383,382,22/5/2017,22,5,2017,ก่อนโควิด,เทียมร่วมมิตร,รัชดาภิเษก,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),7170,1332,127,1,14,43,0,รัชดาภิเษก,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เทียมร่วมมิตร,รัชดาภิเษก,22,5,2017,2017-05-22,2017-05-22,5,2017,2,07:00,09:00,2.0,07:00-09:00,7170.0,False,1332.0,False,127.0,False,1,False,14,False,43,False,False,False,False,False,False,False,False,True,8687.0,4343.5
386,385,22/5/2017,22,5,2017,ก่อนโควิด,เทียมร่วมมิตร,เทียมร่วมมิตร,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),3905,730,70,2,13,10,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เทียมร่วมมิตร,เทียมร่วมมิตร,22,5,2017,2017-05-22,2017-05-22,5,2017,2,07:00,09:00,2.0,07:00-09:00,3905.0,False,730.0,False,70.0,False,2,False,13,False,10,False,False,False,False,False,False,False,False,True,4730.0,2365.0
387,386,22/5/2017,22,5,2017,ก่อนโควิด,เทียมร่วมมิตร,เทียมร่วมมิตร,นอกเร่งด่วน,นอกเร่งด่วน (09:00-16:00),8781,1905,249,4,139,35,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เทียมร่วมมิตร,เทียมร่วมมิตร,22,5,2017,2017-05-22,2017-05-22,5,2017,2,09:00,16:00,7.0,09:00-16:00,8781.0,False,1905.0,False,249.0,False,4,False,139,False,35,False,False,False,False,False,False,False,False,True,11113.0,1587.5714285714287
388,387,22/5/2017,22,5,2017,ก่อนโควิด,เทียมร่วมมิตร,เทียมร่วมมิตร,เร่งด่วนเย็น,เร่งด่วนเย็น (16:00-19:00),3681,882,140,2,21,7,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เทียมร่วมมิตร,เทียมร่วมมิตร,22,5,2017,2017-05-22,2017-05-22,5,2017,2,16:00,19:00,3.0,16:00-19:00,3681.0,False,882.0,False,140.0,False,2,False,21,False,7,False,False,False,False,False,False,False,False,True,4733.0,1577.6666666666667
