intersection_key,road_key,time_key,covid_period,median,mean,size
อุรุพงษ์,เพชรบุรี,07:00-09:00,ก่อนโควิด,4077.5,4077.5,1
อุรุพงษ์,เพชรบุรี,07:00-09:00,หลังโควิด,2172.0,2534.6666666666665,3
อุรุพงษ์,เพชรบุรี,07:00-09:00,โควิด,2045.5,2045.5,1
อโศกเพชร,อโศก,07:00-09:00,ก่อนโควิด,2272.0,2272.0,1
อโศกเพชร,อโศก,07:00-09:00,หลังโควิด,2016.5,2016.5,2
อโศกเพชร,อโศก,07:00-09:00,โควิด,2832.0,2832.0,1
อโศกเพชร,อโศก,09:00-16:00,ก่อนโควิด,2310.0,2310.0,1
อโศกเพชร,อโศก,09:00-16:00,หลังโควิด,2431.0,2431.0,1
อโศกเพชร,อโศก,09:00-16:00,โควิด,2606.5714285714284,2606.5714285714284,1
อโศกเพชร,อโศก,16:00-19:00,ก่อนโควิด,2562.3333333333335,2562.3333333333335,1
อโศกเพชร,อโศก,16:00-19:00,หลังโควิด,2445.0,2445.0,1
อโศกเพชร,อโศก,16:00-19:00,โควิด,2512.6666666666665,2512.6666666666665,1
อโศกเพชร,เพชรบุรี,07:00-09:00,ก่อนโควิด,3785.5,3785.5,1
อโศกเพชร,เพชรบุรี,07:00-09:00,หลังโควิด,3603.0,3603.0,2
อโศกเพชร,เพชรบุรี,07:00-09:00,โควิด,3897.0,3897.0,1
อโศกเพชร,เพชรบุรี,09:00-16:00,ก่อนโควิด,3767.714285714286,3767.714285714286,1
อโศกเพชร,เพชรบุรี,09:00-16:00,หลังโควิด,3129.714285714286,3129.714285714286,1
อโศกเพชร,เพชรบุรี,09:00-16:00,โควิด,3313.0,3313.0,1
อโศกเพชร,เพชรบุรี,16:00-19:00,ก่อนโควิด,4201.0,4201.0,1
อโศกเพชร,เพชรบุรี,16:00-19:00,หลังโควิด,2846.3333333333335,2846.3333333333335,1
อโศกเพชร,เพชรบุรี,16:00-19:00,โควิด,2484.3333333333335,2484.3333333333335,1
เกษตร,งามวงศ์วาน,07:00-09:00,ก่อนโควิด,5704.0,5704.0,1
เกษตร,งามวงศ์วาน,07:00-09:00,หลังโควิด,3369.5,3369.5,2
เกษตร,งามวงศ์วาน,07:00-09:00,โควิด,3166.5,3166.5,1
เกษตร,พหลโยธิน,07:00-09:00,ก่อนโควิด,3447.0,3447.0,1
เกษตร,พหลโยธิน,07:00-09:00,หลังโควิด,3120.25,3120.25,2
เกษตร,พหลโยธิน,07:00-09:00,โควิด,3866.0,3866.0,1
เกษมราษฎร์,พระรามที่ 4,07:00-09:00,ก่อนโควิด,3797.75,3797.75,2
เกษมราษฎร์,พระรามที่ 4,07:00-09:00,หลังโควิด,3415.75,3438.375,4
เกษมราษฎร์,พระรามที่ 4,07:00-09:00,โควิด,3091.5,3091.5,1
เกษมราษฎร์,พระรามที่ 4,09:00-16:00,ก่อนโควิด,3885.285714285714,3885.285714285714,2
เกษมราษฎร์,พระรามที่ 4,09:00-16:00,หลังโควิด,3687.1428571428573,3687.1428571428573,1
เกษมราษฎร์,พระรามที่ 4,09:00-16:00,โควิด,3402.8571428571427,3402.8571428571427,1
เกษมราษฎร์,พระรามที่ 4,16:00-19:00,ก่อนโควิด,3997.666666666667,3997.666666666667,2
เกษมราษฎร์,พระรามที่ 4,16:00-19:00,หลังโควิด,4083.6666666666665,4083.6666666666665,1
เกษมราษฎร์,พระรามที่ 4,16:00-19:00,โควิด,3558.6666666666665,3558.6666666666665,1
เกษมราษฎร์,เกษมราษฎร์,07:00-09:00,ก่อนโควิด,581.5,581.5,1
เกษมราษฎร์,เกษมราษฎร์,07:00-09:00,หลังโควิด,716.0,741.125,4
เกษมราษฎร์,เกษมราษฎร์,07:00-09:00,โควิด,613.5,613.5,1
เกษมราษฎร์,เกษมราษฎร์,09:00-16:00,ก่อนโควิด,634.3571428571429,634.3571428571429,2
เกษมราษฎร์,เกษมราษฎร์,09:00-16:00,หลังโควิด,727.5714285714286,727.5714285714286,1
เกษมราษฎร์,เกษมราษฎร์,09:00-16:00,โควิด,546.0,546.0,1
เกษมราษฎร์,เกษมราษฎร์,16:00-19:00,ก่อนโควิด,909.6666666666666,909.6666666666666,1
เกษมราษฎร์,เกษมราษฎร์,16:00-19:00,หลังโควิด,438.6666666666667,438.6666666666667,1
เกษมราษฎร์,เกษมราษฎร์,16:00-19:00,โควิด,341.6666666666667,341.6666666666667,1
เกษะโกมล,พระรามที่ 5,07:00-09:00,ก่อนโควิด,2275.0,2275.0,2
เกษะโกมล,พระรามที่ 5,07:00-09:00,หลังโควิด,1825.5,1825.5,2
เกษะโกมล,พระรามที่ 5,07:00-09:00,โควิด,1628.5,1628.5,1
เกษะโกมล,พระรามที่ 5,09:00-16:00,ก่อนโควิด,1758.7857142857142,1758.7857142857142,2
เกษะโกมล,พระรามที่ 5,09:00-16:00,หลังโควิด,1088.5714285714287,1088.5714285714287,1
เกษะโกมล,พระรามที่ 5,09:00-16:00,โควิด,1155.857142857143,1155.857142857143,1
เกษะโกมล,พระรามที่ 5,16:00-19:00,ก่อนโควิด,2012.1666666666665,2012.1666666666665,2
เกษะโกมล,พระรามที่ 5,16:00-19:00,หลังโควิด,1060.6666666666667,1060.6666666666667,1
เกษะโกมล,พระรามที่ 5,16:00-19:00,โควิด,1199.3333333333333,1199.3333333333333,1
เกษะโกมล,อำนวยสงคราม,07:00-09:00,ก่อนโควิด,453.25,453.25,2
เกษะโกมล,อำนวยสงคราม,07:00-09:00,หลังโควิด,452.5,452.5,2
เกษะโกมล,อำนวยสงคราม,07:00-09:00,โควิด,325.5,325.5,1
เกษะโกมล,อำนวยสงคราม,09:00-16:00,ก่อนโควิด,392.35714285714283,392.35714285714283,2
เกษะโกมล,อำนวยสงคราม,09:00-16:00,หลังโควิด,322.2857142857143,322.2857142857143,1
เกษะโกมล,อำนวยสงคราม,09:00-16:00,โควิด,344.57142857142856,344.57142857142856,1
เกษะโกมล,อำนวยสงคราม,16:00-19:00,ก่อนโควิด,417.16666666666663,417.16666666666663,2
เกษะโกมล,อำนวยสงคราม,16:00-19:00,หลังโควิด,334.0,334.0,1
เกษะโกมล,อำนวยสงคราม,16:00-19:00,โควิด,218.66666666666666,218.66666666666666,1
เกษะโกมล,เศรษฐศิริ,07:00-09:00,ก่อนโควิด,432.75,432.75,2
เกษะโกมล,เศรษฐศิริ,07:00-09:00,หลังโควิด,407.25,407.25,2
เกษะโกมล,เศรษฐศิริ,07:00-09:00,โควิด,234.0,234.0,1
เกษะโกมล,เศรษฐศิริ,09:00-16:00,ก่อนโควิด,351.0,351.0,2
เกษะโกมล,เศรษฐศิริ,09:00-16:00,หลังโควิด,287.0,287.0,1
เกษะโกมล,เศรษฐศิริ,09:00-16:00,โควิด,268.14285714285717,268.14285714285717,1
เกษะโกมล,เศรษฐศิริ,16:00-19:00,ก่อนโควิด,367.33333333333337,367.33333333333337,2
เกษะโกมล,เศรษฐศิริ,16:00-19:00,หลังโควิด,304.6666666666667,304.6666666666667,1
เกษะโกมล,เศรษฐศิริ,16:00-19:00,โควิด,323.0,323.0,1
เกียกกาย,ทหาร,07:00-09:00,ก่อนโควิด,366.5,366.5,1
เกียกกาย,ทหาร,07:00-09:00,หลังโควิด,687.25,687.25,2
เกียกกาย,ทหาร,07:00-09:00,โควิด,744.25,744.25,2
เกียกกาย,ประชาราษฎร์สาย 1,07:00-09:00,ก่อนโควิด,2340.0,2340.0,1
เกียกกาย,ประชาราษฎร์สาย 1,07:00-09:00,หลังโควิด,1919.25,1919.25,2
เกียกกาย,ประชาราษฎร์สาย 1,07:00-09:00,โควิด,1739.75,1739.75,2
เกียกกาย,สามเสน,07:00-09:00,ก่อนโควิด,855.0,855.0,1
เกียกกาย,สามเสน,07:00-09:00,หลังโควิด,536.0,536.0,2
เกียกกาย,สามเสน,07:00-09:00,โควิด,696.0,696.0,2
เจริญนครใต้,กรุงธนบุรี,07:00-09:00,ก่อนโควิด,619.5,619.5,2
เจริญนครใต้,กรุงธนบุรี,07:00-09:00,หลังโควิด,612.0,612.0,1
เจริญนครใต้,กรุงธนบุรี,07:00-09:00,โควิด,805.0,805.0,1
เจริญนครใต้,เจริญนคร,07:00-09:00,ก่อนโควิด,3263.25,3263.25,2
เจริญนครใต้,เจริญนคร,07:00-09:00,หลังโควิด,2699.5,2699.5,1
เจริญนครใต้,เจริญนคร,07:00-09:00,โควิด,2286.5,2286.5,1
เจริญผล,บรรทัดทอง,07:00-09:00,ก่อนโควิด,1809.5,1809.5,1
เจริญผล,บรรทัดทอง,07:00-09:00,หลังโควิด,1389.0,1389.0,1
เจริญผล,บรรทัดทอง,07:00-09:00,โควิด,1222.0,1222.0,2
เจริญผล,พระรามที่ 1,07:00-09:00,ก่อนโควิด,1989.5,1989.5,1
เจริญผล,พระรามที่ 1,07:00-09:00,หลังโควิด,1899.5,1899.5,1
เจริญผล,พระรามที่ 1,07:00-09:00,โควิด,1706.75,1706.75,2
เจริญราษฎร์,เจริญราษฎร์,07:00-09:00,ก่อนโควิด,1841.0,1841.0,2
เจริญราษฎร์,เจริญราษฎร์,07:00-09:00,หลังโควิด,1232.5,1271.5,4
เจริญราษฎร์,เจริญราษฎร์,07:00-09:00,โควิด,1594.5,1594.5,1
เจริญราษฎร์,เจริญราษฎร์,09:00-16:00,ก่อนโควิด,1555.2142857142858,1555.2142857142858,2
เจริญราษฎร์,เจริญราษฎร์,09:00-16:00,หลังโควิด,1457.7142857142858,1457.7142857142858,1
เจริญราษฎร์,เจริญราษฎร์,09:00-16:00,โควิด,1333.5714285714287,1333.5714285714287,1
เจริญราษฎร์,เจริญราษฎร์,16:00-19:00,ก่อนโควิด,1556.1666666666665,1556.1666666666665,2
เจริญราษฎร์,เจริญราษฎร์,16:00-19:00,หลังโควิด,1301.6666666666667,1301.6666666666667,1
เจริญราษฎร์,เจริญราษฎร์,16:00-19:00,โควิด,1329.3333333333333,1329.3333333333333,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,07:00-09:00,ก่อนโควิด,2953.5,2953.5,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,07:00-09:00,หลังโควิด,3523.25,3523.25,2
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,07:00-09:00,โควิด,4436.0,4436.0,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,09:00-16:00,ก่อนโควิด,2767.1428571428573,2767.1428571428573,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,09:00-16:00,หลังโควิด,2958.1428571428573,2958.1428571428573,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,09:00-16:00,โควิด,3338.1428571428573,3338.1428571428573,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,16:00-19:00,ก่อนโควิด,3284.6666666666665,3284.6666666666665,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,16:00-19:00,หลังโควิด,3088.3333333333335,3088.3333333333335,1
เจ้าคุณทหาร - ฉลองกรุง,ฉลองกรุง,16:00-19:00,โควิด,3498.0,3498.0,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,07:00-09:00,ก่อนโควิด,1849.5,1849.5,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,07:00-09:00,หลังโควิด,1569.25,1569.25,2
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,07:00-09:00,โควิด,1371.0,1371.0,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,09:00-16:00,ก่อนโควิด,1227.4285714285713,1227.4285714285713,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,09:00-16:00,หลังโควิด,1132.0,1132.0,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,09:00-16:00,โควิด,1319.142857142857,1319.142857142857,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,16:00-19:00,ก่อนโควิด,1190.0,1190.0,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,16:00-19:00,หลังโควิด,1312.6666666666667,1312.6666666666667,1
เจ้าคุณทหาร - ฉลองกรุง,เจ้าคุณทหาร,16:00-19:00,โควิด,1468.6666666666667,1468.6666666666667,1
เฉลิมกรุง,ตรีเพชร,07:00-09:00,ก่อนโควิด,1913.5,1913.5,1
เฉลิมกรุง,ตรีเพชร,07:00-09:00,หลังโควิด,1044.5,1044.5,2
เฉลิมกรุง,ตรีเพชร,07:00-09:00,โควิด,988.0,988.0,1
เฉลิมกรุง,เจริญกรุง,07:00-09:00,ก่อนโควิด,1292.5,1292.5,1
เฉลิมกรุง,เจริญกรุง,07:00-09:00,หลังโควิด,882.0,921.5,3
เฉลิมกรุง,เจริญกรุง,07:00-09:00,โควิด,779.0,779.0,1
เฉลิมกรุง,เจริญกรุง,09:00-16:00,ก่อนโควิด,1100.5714285714287,1100.5714285714287,1
เฉลิมกรุง,เจริญกรุง,09:00-16:00,หลังโควิด,913.0,913.0,1
เฉลิมกรุง,เจริญกรุง,09:00-16:00,โควิด,643.1428571428571,643.1428571428571,1
เฉลิมกรุง,เจริญกรุง,16:00-19:00,ก่อนโควิด,972.3333333333334,972.3333333333334,1
เฉลิมกรุง,เจริญกรุง,16:00-19:00,หลังโควิด,952.0,952.0,1
เฉลิมกรุง,เจริญกรุง,16:00-19:00,โควิด,578.6666666666666,578.6666666666666,1
เฉลิมเผ่า,พระรามที่ 1,07:00-09:00,ก่อนโควิด,2678.5,2678.5,1
เฉลิมเผ่า,พระรามที่ 1,07:00-09:00,หลังโควิด,2583.5,2583.5,1
เฉลิมเผ่า,พระรามที่ 1,07:00-09:00,โควิด,2195.0,2195.0,1
เฉลิมเผ่า,อังรีดูนังต์,07:00-09:00,ก่อนโควิด,897.0,897.0,1
เฉลิมเผ่า,อังรีดูนังต์,07:00-09:00,หลังโควิด,825.0,825.0,2
เฉลิมเผ่า,อังรีดูนังต์,07:00-09:00,โควิด,633.5,633.5,1
เฉลิมเผ่า,อังรีดูนังต์,09:00-16:00,ก่อนโควิด,941.9285714285714,941.9285714285714,2
เฉลิมเผ่า,อังรีดูนังต์,09:00-16:00,หลังโควิด,1122.0,1122.0,1
เฉลิมเผ่า,อังรีดูนังต์,09:00-16:00,โควิด,801.0,801.0,1
เฉลิมเผ่า,อังรีดูนังต์,16:00-19:00,ก่อนโควิด,756.3333333333334,756.3333333333334,1
เฉลิมเผ่า,อังรีดูนังต์,16:00-19:00,หลังโควิด,507.3333333333333,507.3333333333333,1
เฉลิมเผ่า,อังรีดูนังต์,16:00-19:00,โควิด,641.6666666666666,641.6666666666666,1
เดโช,สีลม,07:00-09:00,ก่อนโควิด,2200.0,2200.0,1
เดโช,สีลม,07:00-09:00,หลังโควิด,1836.5,1836.5,1
เดโช,สีลม,07:00-09:00,โควิด,1777.75,1777.75,2
เดโช,สีลม,09:00-16:00,ก่อนโควิด,2371.4285714285716,2371.4285714285716,1
เดโช,สีลม,09:00-16:00,หลังโควิด,1720.5714285714287,1720.5714285714287,1
เดโช,สีลม,09:00-16:00,โควิด,1873.4285714285716,1873.4285714285716,2
เดโช,สีลม,16:00-19:00,ก่อนโควิด,1575.0,1575.0,1
เดโช,สีลม,16:00-19:00,หลังโควิด,1322.6666666666667,1322.6666666666667,1
เดโช,สีลม,16:00-19:00,โควิด,1289.3333333333335,1289.3333333333335,2
เดโช,เดโช,07:00-09:00,ก่อนโควิด,452.5,452.5,1
เดโช,เดโช,07:00-09:00,หลังโควิด,144.5,144.5,1
เดโช,เดโช,07:00-09:00,โควิด,291.0,291.0,2
เดโช,เดโช,09:00-16:00,ก่อนโควิด,477.7142857142857,477.7142857142857,1
เดโช,เดโช,09:00-16:00,หลังโควิด,164.42857142857142,164.42857142857142,1
เดโช,เดโช,09:00-16:00,โควิด,254.64285714285717,254.64285714285717,2
เดโช,เดโช,16:00-19:00,ก่อนโควิด,394.0,394.0,1
เดโช,เดโช,16:00-19:00,หลังโควิด,190.66666666666666,190.66666666666666,1
เดโช,เดโช,16:00-19:00,โควิด,216.16666666666666,216.16666666666666,2
เตาปูน,ประชาราษฎร์,07:00-09:00,ก่อนโควิด,1309.5,1309.5,2
เตาปูน,ประชาราษฎร์,07:00-09:00,หลังโควิด,1114.25,1114.25,2
เตาปูน,ประชาราษฎร์,07:00-09:00,โควิด,822.5,822.5,1
เตาปูน,ประชาราษฎร์สาย 2,07:00-09:00,ก่อนโควิด,1537.75,1537.75,2
เตาปูน,ประชาราษฎร์สาย 2,07:00-09:00,หลังโควิด,1525.5,1525.5,2
เตาปูน,ประชาราษฎร์สาย 2,07:00-09:00,โควิด,1212.0,1212.0,2
เทวกรรม,กรุงเกษม,07:00-09:00,ก่อนโควิด,1261.25,1261.25,2
เทวกรรม,กรุงเกษม,07:00-09:00,หลังโควิด,1018.0,1018.0,1
เทวกรรม,กรุงเกษม,07:00-09:00,โควิด,1144.5,1144.5,1
เทวกรรม,นครสวรรค์,07:00-09:00,ก่อนโควิด,1871.75,1871.75,2
เทวกรรม,นครสวรรค์,07:00-09:00,หลังโควิด,2030.5,2030.5,1
เทวกรรม,นครสวรรค์,07:00-09:00,โควิด,2191.5,2191.5,1
เทอดดำริ,ประดิพัทธ์,07:00-09:00,ก่อนโควิด,1344.5,1344.5,1
เทอดดำริ,ประดิพัทธ์,07:00-09:00,หลังโควิด,1398.25,1398.25,2
เทอดดำริ,ประดิพัทธ์,07:00-09:00,โควิด,1521.5,1521.5,1
เทอดดำริ,ประดิพัทธ์,09:00-16:00,ก่อนโควิด,1046.142857142857,1046.142857142857,1
เทอดดำริ,ประดิพัทธ์,09:00-16:00,หลังโควิด,1313.5714285714287,1313.5714285714287,1
เทอดดำริ,ประดิพัทธ์,09:00-16:00,โควิด,1242.7142857142858,1242.7142857142858,1
เทอดดำริ,ประดิพัทธ์,16:00-19:00,ก่อนโควิด,1055.3333333333333,1055.3333333333333,1
เทอดดำริ,ประดิพัทธ์,16:00-19:00,หลังโควิด,1334.3333333333333,1334.3333333333333,1
เทอดดำริ,ประดิพัทธ์,16:00-19:00,โควิด,1461.0,1461.0,1
เทอดดำริ,เทอดดำริ,07:00-09:00,ก่อนโควิด,1383.0,1383.0,1
เทอดดำริ,เทอดดำริ,07:00-09:00,หลังโควิด,1237.5,1237.5,2
เทอดดำริ,เทอดดำริ,07:00-09:00,โควิด,1565.0,1565.0,1
เทอดดำริ,เทอดดำริ,09:00-16:00,ก่อนโควิด,1097.4285714285713,1097.4285714285713,1
เทอดดำริ,เทอดดำริ,09:00-16:00,หลังโควิด,694.5714285714286,694.5714285714286,1
เทอดดำริ,เทอดดำริ,09:00-16:00,โควิด,1050.7142857142858,1050.7142857142858,1
เทอดดำริ,เทอดดำริ,16:00-19:00,ก่อนโควิด,1368.3333333333333,1368.3333333333333,1
เทอดดำริ,เทอดดำริ,16:00-19:00,หลังโควิด,811.3333333333334,811.3333333333334,1
เทอดดำริ,เทอดดำริ,16:00-19:00,โควิด,1174.0,1174.0,1
เทียมร่วมมิตร,รัชดาภิเษก,07:00-09:00,ก่อนโควิด,5654.5,5654.5,2
เทียมร่วมมิตร,รัชดาภิเษก,07:00-09:00,หลังโควิด,4593.0,4593.0,1
เทียมร่วมมิตร,รัชดาภิเษก,07:00-09:00,โควิด,4710.0,4710.0,1
เทียมร่วมมิตร,เทียมร่วมมิตร,07:00-09:00,ก่อนโควิด,2732.25,2732.25,2
เทียมร่วมมิตร,เทียมร่วมมิตร,07:00-09:00,หลังโควิด,1884.5,1884.5,2
เทียมร่วมมิตร,เทียมร่วมมิตร,07:00-09:00,โควิด,2017.0,2017.0,1
เทียมร่วมมิตร,เทียมร่วมมิตร,09:00-16:00,ก่อนโควิด,1887.2142857142858,1887.2142857142858,2
เทียมร่วมมิตร,เทียมร่วมมิตร,09:00-16:00,หลังโควิด,1576.5714285714287,1576.5714285714287,1
เทียมร่วมมิตร,เทียมร่วมมิตร,09:00-16:00,โควิด,1626.857142857143,1626.857142857143,1
เทียมร่วมมิตร,เทียมร่วมมิตร,16:00-19:00,ก่อนโควิด,1766.3333333333335,1766.3333333333335,2
เทียมร่วมมิตร,เทียมร่วมมิตร,16:00-19:00,หลังโควิด,1723.3333333333333,1723.3333333333333,1
เทียมร่วมมิตร,เทียมร่วมมิตร,16:00-19:00,โควิด,1507.6666666666667,1507.6666666666667,1
เทเวศร์,กรุงเกษม,07:00-09:00,ก่อนโควิด,570.0,570.0,1
เทเวศร์,กรุงเกษม,07:00-09:00,หลังโควิด,338.5,338.5,2
เทเวศร์,กรุงเกษม,07:00-09:00,โควิด,439.5,439.5,1
เทเวศร์,กรุงเกษม,09:00-16:00,ก่อนโควิด,531.7142857142857,531.7142857142857,1
เทเวศร์,กรุงเกษม,09:00-16:00,หลังโควิด,242.71428571428572,242.71428571428572,1
เทเวศร์,กรุงเกษม,09:00-16:00,โควิด,448.2857142857143,448.2857142857143,1
เทเวศร์,กรุงเกษม,16:00-19:00,ก่อนโควิด,314.6666666666667,314.6666666666667,1
เทเวศร์,กรุงเกษม,16:00-19:00,หลังโควิด,252.33333333333334,252.33333333333334,1
เทเวศร์,กรุงเกษม,16:00-19:00,โควิด,414.6666666666667,414.6666666666667,1
เทเวศร์,สามเสน,07:00-09:00,ก่อนโควิด,1183.5,1183.5,1
เทเวศร์,สามเสน,07:00-09:00,หลังโควิด,1167.25,1167.25,2
เทเวศร์,สามเสน,07:00-09:00,โควิด,1558.0,1558.0,1
เทเวศร์,สามเสน,09:00-16:00,ก่อนโควิด,1241.7142857142858,1241.7142857142858,1
เทเวศร์,สามเสน,09:00-16:00,หลังโควิด,1009.2857142857143,1009.2857142857143,1
เทเวศร์,สามเสน,09:00-16:00,โควิด,1117.142857142857,1117.142857142857,1
เทเวศร์,สามเสน,16:00-19:00,ก่อนโควิด,1290.6666666666667,1290.6666666666667,1
เทเวศร์,สามเสน,16:00-19:00,หลังโควิด,1206.0,1206.0,1
เทเวศร์,สามเสน,16:00-19:00,โควิด,984.3333333333334,984.3333333333334,1
เพชรพระราม,บรรทัดทอง,09:00-16:00,ก่อนโควิด,640.5714285714286,640.5714285714286,1
เพชรพระราม,บรรทัดทอง,09:00-16:00,หลังโควิด,493.42857142857144,493.42857142857144,1
เพชรพระราม,บรรทัดทอง,09:00-16:00,โควิด,451.0,451.0,1
เพชรพระราม,เพชรบุรี,09:00-16:00,ก่อนโควิด,4460.0,4460.0,1
เพชรพระราม,เพชรบุรี,09:00-16:00,หลังโควิด,4383.142857142857,4383.142857142857,1
เพชรพระราม,เพชรบุรี,09:00-16:00,โควิด,3662.5714285714284,3662.5714285714284,1
เพชรเกษม - ราชพฤกษ์,ราชพฤกษ์,07:00-09:00,ก่อนโควิด,8239.0,8239.0,1
เพชรเกษม - ราชพฤกษ์,ราชพฤกษ์,07:00-09:00,หลังโควิด,9688.0,9688.0,1
เพชรเกษม - ราชพฤกษ์,ราชพฤกษ์,07:00-09:00,โควิด,8309.5,8309.5,1
เพชรเกษม - ราชพฤกษ์,เพชรเกษม,07:00-09:00,ก่อนโควิด,4847.5,4847.5,1
เพชรเกษม - ราชพฤกษ์,เพชรเกษม,07:00-09:00,หลังโควิด,4664.5,4664.5,1
เพชรเกษม - ราชพฤกษ์,เพชรเกษม,07:00-09:00,โควิด,3951.5,3951.5,1
เพชรเกษม 69,เพชรเกษม,07:00-09:00,ก่อนโควิด,5237.0,5237.0,1
เพชรเกษม 69,เพชรเกษม,07:00-09:00,หลังโควิด,4732.0,4766.666666666667,3
เพชรเกษม 69,เพชรเกษม,07:00-09:00,โควิด,5006.5,5006.5,2
เพชรเกษม 69,เพชรเกษม,09:00-16:00,ก่อนโควิด,5909.142857142857,5909.142857142857,1
เพชรเกษม 69,เพชรเกษม,09:00-16:00,หลังโควิด,4415.571428571428,4415.571428571428,1
เพชรเกษม 69,เพชรเกษม,09:00-16:00,โควิด,5117.428571428571,5117.428571428571,2
เพชรเกษม 69,เพชรเกษม,16:00-19:00,ก่อนโควิด,5827.666666666667,5827.666666666667,1
เพชรเกษม 69,เพชรเกษม,16:00-19:00,หลังโควิด,4512.0,4512.0,1
เพชรเกษม 69,เพชรเกษม,16:00-19:00,โควิด,4939.833333333334,4939.833333333334,2
เพชรเกษม 81,เพชรเกษม,09:00-16:00,ก่อนโควิด,4929.285714285715,4929.285714285715,1
เพชรเกษม 81,เพชรเกษม,09:00-16:00,หลังโควิด,5069.285714285715,5069.285714285715,1
เพชรเกษม 81,เพชรเกษม,09:00-16:00,โควิด,5125.857142857143,5125.857142857143,1
เพลินจิต,วิทยุ,07:00-09:00,ก่อนโควิด,1418.75,1418.75,2
เพลินจิต,วิทยุ,07:00-09:00,หลังโควิด,1339.0,1243.6666666666667,3
เพลินจิต,วิทยุ,07:00-09:00,โควิด,1187.5,1187.5,1
เพลินจิต,เพลินจิต,07:00-09:00,ก่อนโควิด,4135.75,4135.75,2
เพลินจิต,เพลินจิต,07:00-09:00,หลังโควิด,3236.5,3265.6666666666665,3
เพลินจิต,เพลินจิต,07:00-09:00,โควิด,3611.5,3611.5,1
เศรษฐศิริ,เทอดดำริ,07:00-09:00,ก่อนโควิด,1125.0,1125.0,1
เศรษฐศิริ,เทอดดำริ,07:00-09:00,หลังโควิด,1619.5,1619.5,1
เศรษฐศิริ,เทอดดำริ,07:00-09:00,โควิด,865.5,865.5,1
เศรษฐศิริ,เศรษฐศิริ,07:00-09:00,ก่อนโควิด,1096.0,1096.0,1
เศรษฐศิริ,เศรษฐศิริ,07:00-09:00,หลังโควิด,968.0,968.0,1
เศรษฐศิริ,เศรษฐศิริ,07:00-09:00,โควิด,755.0,755.0,2
เสาวณี,ศรีอยุธยา,07:00-09:00,ก่อนโควิด,2003.0,2003.0,1
เสาวณี,ศรีอยุธยา,07:00-09:00,หลังโควิด,2303.0,2303.0,1
เสาวณี,ศรีอยุธยา,07:00-09:00,โควิด,1834.5,1834.5,1
เสาวณี,สวรรคโลก,07:00-09:00,ก่อนโควิด,1805.5,1805.5,1
เสาวณี,สวรรคโลก,07:00-09:00,หลังโควิด,1365.0,1365.0,1
เสาวณี,สวรรคโลก,07:00-09:00,โควิด,1087.5,1087.5,1
เสือป่า,ราชวงศ์,07:00-09:00,ก่อนโควิด,507.0,507.0,1
เสือป่า,ราชวงศ์,07:00-09:00,หลังโควิด,383.0,383.0,1
เสือป่า,ราชวงศ์,07:00-09:00,โควิด,284.0,284.0,1
เสือป่า,เจริญกรุง,07:00-09:00,ก่อนโควิด,2109.0,2109.0,1
เสือป่า,เจริญกรุง,07:00-09:00,หลังโควิด,1737.5,1737.5,1
เสือป่า,เจริญกรุง,07:00-09:00,โควิด,1745.0,1745.0,1
เสือป่า,เสือป่า,07:00-09:00,ก่อนโควิด,349.0,349.0,1
เสือป่า,เสือป่า,07:00-09:00,หลังโควิด,466.0,466.0,2
เสือป่า,เสือป่า,07:00-09:00,โควิด,228.0,228.0,1
เสือป่า,เสือป่า,09:00-16:00,ก่อนโควิด,414.57142857142856,414.57142857142856,1
เสือป่า,เสือป่า,09:00-16:00,หลังโควิด,903.8571428571429,903.8571428571429,1
เสือป่า,เสือป่า,09:00-16:00,โควิด,358.7142857142857,358.7142857142857,1
เสือป่า,เสือป่า,16:00-19:00,ก่อนโควิด,463.0,463.0,1
เสือป่า,เสือป่า,16:00-19:00,หลังโควิด,969.6666666666666,969.6666666666666,1
เสือป่า,เสือป่า,16:00-19:00,โควิด,441.0,441.0,1
เอส เอ บี,เจริญกรุง,07:00-09:00,ก่อนโควิด,2758.0,2758.0,1
เอส เอ บี,เจริญกรุง,07:00-09:00,หลังโควิด,2128.25,2128.25,2
